,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
377756,5.0,,True,"06 8, 2015",A31GDWUM6AGI7S,B000A6PPOK,{'Style:': ' Retail'},Mike M.,"I was skeptical when I first bought this keyboard. For the longest time, I always brushed this keyboard off as something I could care less about. For the past month, I had began to feel a slight strain on my wrists - enough to start becoming bothersome. After a coworker enlightened me on the benefits of this keyboard, and the decent price, I decided I'd try it out.

I have no buyer's remorse.

This turned out to be a great purchase. Once you get over the curve of learning to type on it (for me, a week), it makes sense. My wrists feel less fatigued and strained, and a lot more comfortable. The on-board cushioning is sufficient, and I found that using the included stand to set the keyboard at a decline assists in providing a comfortable typing experience.",This turned out to be a great purchase. Once you get over the curve of ...,1433721600,
377757,5.0,,True,"06 8, 2015",A1XY46Y032Y3IP,B000A6PPOK,{'Style:': ' Business'},Glen Marshall,"This is a solid keyboard with a shape that actually improves my typing comfort and speed.  The customizable buttons are a plus for common tasks.  For the price, it is a high-value device.",Buy This Keyboard,1433721600,
377758,5.0,,True,"06 6, 2015",A3AVZGNBAVAG9Z,B000A6PPOK,{'Style:': ' Retail'},Aaron,"Once you use this beauty, you'll never go back to a normal keyboard again.",Five Stars,1433548800,
377759,5.0,,True,"06 6, 2015",A7BQB93ZWUII3,B000A6PPOK,{'Style:': ' Retail'},Brandon Meyer,This is a replacement keyboard for the exact same one. I replaced a 5-7 year old keyboard. I love the layout and everything about it. Its very comfortable to type with.,Great economical ergonomic keyboard,1433548800,
377760,5.0,,True,"06 4, 2015",A1CLUNCWTH2J9K,B000A6PPOK,{'Style:': ' Retail'},Mai Books,Love this keyboard.,comfortable & natural,1433376000,
377761,5.0,,True,"06 4, 2015",A3VD5GO9JGL75A,B000A6PPOK,{'Style:': ' Retail'},Thomas,"I had one of these years ago and had forgotten how much it helps.
I have been typing on this for the last hour and have not had the wrist discomfort I previously had with ten minutes on a flat keyboard.
It does take a little getting used to but it is time well spent.
It would be very hard to go back to a ""normal"" keyboard again.
Strongly recommend.",It really helps,1433376000,
377762,5.0,,True,"06 3, 2015",ASZ1WJMXMV4OU,B000A6PPOK,{'Style:': ' Business'},KBish,"I've used this keyboard for years, so long that I've worn the letters off the keys. I think I've 'worn out' about 6 of these so far. I can't use anything else.","I've used this keyboard for years, so long that ...",1433289600,
377763,3.0,,True,"06 3, 2015",A3O96865TYPLP5,B000A6PPOK,{'Style:': ' Retail'},William J. Keaton,"This keyboard barely made it a year, already has wear on the keys and today it went crazy stupid with random characters and gibberish. Bad space bar, I never got used to the keyboard layout, either.",Disappointing for a Microsoft product.,1433289600,
377764,5.0,,True,"06 3, 2015",A11VUA01XEAZOH,B000A6PPOK,{'Style:': ' Retail'},anon,Used this for nearly a year now.  keyboard has a great layout and a lot of great functionality for people who use keyboards daily (especially for excel).,keyboard has a great layout and a lot of great functionality for people ...,1433289600,
377765,3.0,,True,"06 2, 2015",AY1NQHLYQCDHT,B000A6PPOK,{'Style:': ' Retail'},SuzanneBradbury,"Not very comfortable to use as I thought, that's only reason why I have 3 stars",Three Stars,1433203200,
377766,5.0,,True,"06 2, 2015",A1LMQQYZJB1ITL,B000A6PPOK,{'Style:': ' Retail'},AuntyAlias,"I'm loving this new keyboard. When I have to use my laptop or someone else's computer I realize how I miss my ergonomic keyboard at home. I type A LOT, every day, so I'm really happy not having wrist aches at the end of my day.",so I'm really happy not having wrist aches at the end of my ...,1433203200,
377767,5.0,,True,"06 2, 2015",A1N95TUIH22EU2,B000A6PPOK,{'Style:': ' Retail'},Kirk Horiuchi,my wrists love it!,Five Stars,1433203200,
377768,1.0,,True,"06 1, 2015",AOX3Y1JJMOWIH,B000A6PPOK,{'Style:': ' Retail'},Andria/Lesprit/Catrielle/Kessprit/Chelet/Lesprit/Alyanna/etc...,"The W key went out with NO NOTICE and it leaves me without a keyboard :( I'm having to use my husband PC for this review.

And I can't return it, so its JUNK!!!!!!!!!!!

Sincerely Alexa :(",The W key went out with NO NOTICE and it ...,1433116800,
377769,5.0,,False,"05 31, 2015",A1H2URZD35Z28S,B000A6PPOK,{'Style:': ' Business'},Kaiser,Everything good !,Five Stars,1433030400,
377770,4.0,,True,"05 30, 2015",A6JE123OW9ZZ3,B000A6PPOK,{'Style:': ' Business'},Eddie C,"Very nice keyboard.  Only wish the space bar feel was more consistent with the other keys -- you have to give a little more effort when pressing on the space bar.  Also, the space bar is a bit noisy when pressed.  Other than that, this and the original Microsoft Natural Elite keyboard from the early 2000s are my favorite keyboards to use.",Very nice keyboard. Only wish the space bar feel was ...,1432944000,
377771,4.0,,True,"05 30, 2015",A23PMQTARXAPR2,B000A6PPOK,{'Style:': ' Business'},Mark Azali,"I hope microsoft never gets rid of this keyboard. I would still be using the classic natural keyboard of it had a USB connector.

I love the padding and inclusion of the less used but still important keys like break, pause, etc

Do yourself a favor and just buy one if you hate your keyboard and don't want to bug your admin for a new keyboard",worth every penny for an 8-5 job,1432944000,
377772,5.0,,False,"05 29, 2015",A25KZQLE3AM50S,B000A6PPOK,{'Style:': ' Retail'},Jojo,"This is a very comfortable keyboard and has made a huge difference with pain in my hands. I've been using this keyboard for 4 years now  for work and I love it. It does take a few days to get used to but after that you will never want to use a regular keyboard again. The wrist rest is very comfortable and padded.

I did see where another person said the keys were spaced too far apart and you needed big hands to use this keyboard. Well that is completely untrue. I have very small hands and I have no issue using this keyboard at all.",So worth it if you suffer with carpal tunnel or any other hand/wrist pain.,1432857600,
377773,4.0,,True,"05 26, 2015",A3N4A112EIAFUV,B000A6PPOK,{'Style:': ' Retail'},happycamper,The keyboard is very comfortable and user friendly. Our department all use this style.,Four Stars,1432598400,
377774,3.0,,True,"05 24, 2015",A1B1SI7XF7K3B,B000A6PPOK,{'Style:': ' Retail'},Brian Bennett,"It's a decent ergonomic keyboard, but takes some time to adjust to the keys.  Having disabilities, I thought I'd immediately welcome the change from a standard keyboard.  I had used Microsoft's original ergonomic keyboard years ago and liked the feel much better than this keyboard.  The hot keys are nice, a help in some ways.",I had used Microsoft's original ergonomic keyboard years ago and liked the feel much better than this keyboard,1432425600,
377775,5.0,,True,"05 24, 2015",AOQZQ5V5V0XQC,B000A6PPOK,{'Style:': ' Retail'},derekdal,"I love these keyboards, easy to type on and configurable for the way it sits on the desk.  many choices for angle to get right ergonomic position.",I've still got my original PS/2 version and it still works great.  had to get another one!,1432425600,
377776,4.0,,True,"05 23, 2015",ANW7OAHNT4YZJ,B000A6PPOK,{'Style:': ' Business'},Dongwook Jang,Design is nice. It make my wrist comfortable. The sound when I press the key does not make me happy. It's my personal preference. I like clicking sound like old IBM keyboard.,wrist comfortable,1432339200,
377777,4.0,,True,"05 23, 2015",A20I37YVDJ54VZ,B000A6PPOK,{'Style:': ' Business'},John K,"very comfortable to use.  I can type reasonably well, but there was a learning curve for those times that I try to reach ""7"" with my left hand.  Not easy on this kb.  That said, once I got past that, it's a great keyboard.  I find that I hardly move my hands once they're positioned and those little pains I used to get in my thumb joint (down at the heel of my hand) just went away.  Only issue I have with it is that I haven't been able to program the ""Favorites"" keys (labled 1-5 at the top of the kb).  Don't know what the issue is but I can't get them to open programs or even show the taskbar items.  Gotta be a driver issue, but the info says I've got the right one installed.  If I figure that out, I'll update this post.  That said, just for the comfort I recommend this design.  Its amazing what 2 weeks on this board did for me.",Comfortable... Wonderfully comfortable.,1432339200,
377778,5.0,,True,"05 22, 2015",A1D1VH9QXF1C1Z,B000A6PPOK,{'Style:': ' Retail'},Amazon Customer,5 stars!,Five Stars,1432252800,
377779,5.0,,True,"05 22, 2015",A37ROKYHISEEQ1,B000A6PPOK,{'Style:': ' Business'},"Semper Fi, NY",Perfect for work.,Five Stars,1432252800,
377780,4.0,,True,"05 20, 2015",A1J6Q6LIQDEBZD,B000A6PPOK,{'Style:': ' Retail'},joshrader,I love it.,Four Stars,1432080000,
377781,5.0,,True,"05 19, 2015",AH209C3YGVYXS,B000A6PPOK,{'Style:': ' Business'},K J,"After years of using other keyboards, i went back to this one as my thumbs were hurting. No more hurting! i have small palms and long fingers and it works well for me and it fits in my keyboard tray (barely).","After years of using other keyboards, i went back ...",1431993600,
377782,5.0,,True,"05 18, 2015",A1K3KM7EMDPDPP,B000A6PPOK,{'Style:': ' Retail'},Michele S. Tracy,"I have been using this keyboard for the last 10 years of my 25 years doing medical transcription (possibly longer).  About 10 years ago, I noticed my thumbs started locking up.  I decided to go with an ergonomic keyboard and tried several ones but this one beat them all.  The extra tilt front tilt is what makes all the difference.  I have never had any wrist or fingers issues since changing.  The only thing I wish was that they start making them with a cushion or something to hold down the noise but it is still a 5 star in my book.  Whenever I see it on sale, I purchase a new one to keep on hand just to be sure I have one or more available at all times.",I have been using this keyboard for the last 10 ...,1431907200,
377783,5.0,,True,"05 18, 2015",A3M6RBGJM8KFO2,B000A6PPOK,{'Style:': ' Business'},Markkhu,"Perfect, it helps my fingers and wrists from arthrithic conditions.",Great product and price,1431907200,
377784,4.0,,True,"05 18, 2015",A1LQNR2VXZFQ9D,B000A6PPOK,{'Style:': ' Business'},David Pleasant,"This is the second Microsoft Natural Ergonomic Keyboard 4000 I have purchased.  One for work, one for home.

Pros:
Very comfortable ergonomic keyboard.  Takes some getting used to.  Now that I have used ti for a while, I can not go back to standard flat keyboards.  It has been a tremendous relief to my carpal tunnel syndrome.  Lots of extra feature buttons:
Home: Takes you to your Webpage Home screen
Search: For searching PC files or internet
Email: Brings up your email program
Five programmable link buttons
Mute button
Volume up and down buttons
Play and pause Button
Calculator button: Brings up windows calculator
Back:  Takes you back to you previous internet browser screen
Forward: Takes you to your next internet browser screen
Scroll key: for scrolling up or down the page

Cons:
Key board space key is very loud",Very comfortable ergonomic keyboard.,1431907200,
377785,5.0,,True,"05 18, 2015",AJCXZ2PU9NO4N,B000A6PPOK,{'Style:': ' Retail'},Matt M,"This is a great keyboard. I lamented over the fact that it doesn't have mechanical switches. I thought I needed to have that and I would still like to own one of those keyboards in the future, but the price and functionality combination in this keyboard is tough to match. The keys feel pretty good with the right amount of travel. The layout is comfortable. There are a few keystroke combinations that I do that are more difficult due to the large space in the middle. That just takes some getting used to.

I am a nerd and really like the dedicated calculator key. The volume controls are a must have for me on any keyboard. The rest of the dedicated hard keys and shortcuts really mean nothing to me. I thought right away that they would be handy, but I find myself never using them. The software allows you to remap these to just about anything. That should be helpful to anyone dead set on using those keys.

I have never been a wrist guard guy, but the material this is made out of feels great. I really like it. The tilt attachment is a nice addition and something I never thought about trying. It snaps on and off easily.",Good Keyboard,1431907200,
